,_id,bambini,pattinatori,descrizione,ultimo_aggiornam,link_imm_percorso
1855,1355, Non votato, Non votato,"
Raccordo fra le ciclabili del Parco Groane a Castellazzo e la statale Varesina attraverso l'Oasi del WWF

"," 8 maggio 09

",https://www.piste-ciclabili.com/print/1355-bollate:_oasi_del_wwf
1856,150, Si, Non votato,"
Percorso sull'argine del fiume Secchia sterrato/ghiaiato, no traffico

"," 5 ottobre 07

",https://www.piste-ciclabili.com/print/150-bondanello_-_concordia
1857,612, Si, Non votato,"
Questo percorso fa parte del ""Museo lineare delle Bonifiche"" di Moglia.

Il percorso si sviluppa sulle sponde del canale di bonifica ed è su 3/4 asfalto ed il restante su ghiaia.

Grazie al ponte al centro del percorso è possibile variare l'itinerario o dimezzarlo.

"," 30 giugno 08

",https://www.piste-ciclabili.com/print/612-bondanello_-_moglia_(anello)
1858,145, Non votato, Si,"
Tracciato su strada a basso traffico che si svolge sull'argine del fiume Po.

"," 2 ottobre 07

",https://www.piste-ciclabili.com/print/145-bondeno__-_sermide
1859,4751, Non votato, No,"
Attraverso campagna e argini.distanza circa 12,5km

"," 17 settembre 13

",https://www.piste-ciclabili.com/print/4751-bonemerse_-_stagno_lombardo_(anello)
1860,492, No, Non votato,"
Primo tratto non ciclabile ma su strada a scarsa percorrenza.

Dopo Casalbuttano ciclabile, quasi tutta asfaltata tranne l'ultimo pezzo prima di Migliaro in un meraviglioso boschetto.

"," 23 settembre 11

",https://www.piste-ciclabili.com/print/492-bordolano_-_cremona
1861,1750, Non votato, Si,"
Collega il Naviglio Pavese da Borgarello a Stazione Di Certosa di Pavia (percorso in sede protetta nel 50% della sua lunghezza)

"," 13 ottobre 09

",https://www.piste-ciclabili.com/print/1750-borgarello_-_stazione_certosa_di_pavia_(giussago)
1862,3533, No, No,"
anche se il percorso non si snoda tutto su pista ciclabile,
le strade percorse sono di secondaria importanza con traffico
quasi inisistente.

"," 25 dicembre 11

",https://www.piste-ciclabili.com/print/3533-borghetto_lodigiano_(anello)
1863,4051, Si, No,"
Percorso quasi interamente su pista ciclopedonale in sede separata, ad eccezione di un breve tratto tra Motta Vigana e la località Tripoli.

Sfortunatamente, la pista si interrompe in corrispondenza dell'incrocio tra via San Colombano e la tangenziale di Lodi (SS9).

"," 21 ottobre 12

",https://www.piste-ciclabili.com/print/4051-borghetto_lodigiano_-_lodi
1864,5872, No, No,"
Anello che porta alla sommità della colline di San Colombano percorso dalla parte più facile.

Il percorso nell'altro senso ha pendenze più rilevanti
Strade a basso traffico
Da visitare:
Borghetto lodigiano - nella piazza principale, palazzo Rho, costruzione tardogotica in cotto
San Colombano al Lambro - Castello le cui origini si possano far risalire al VI secolo, chiesa parrocchiale, oratorio San Rocco.

"," 18 luglio 16

",https://www.piste-ciclabili.com/print/5872-borghetto_lodigiano_madonna_dei_monti_(anello)
1865,2754, Si, No,"
Tratto ciclabile di facile percorribilità, anche per famiglie.

Porre attenzione all'attraversamento della S.P. IX Quinzanese (vedi punto P dell'itinerario).

"," 28 dicembre 10

",https://www.piste-ciclabili.com/print/2754-borgo_s._giacomo_-_verolanuova
1866,186, Non votato, No,"
Tracciato asfaltato su strade a basso traffico (segnalate).

"," 17 ottobre 07

",https://www.piste-ciclabili.com/print/186-borgoforte_-_rivalta_sul_mincio
1867,2746, Si, Si,"
Pista ciclabile realizzata negli ultimi dieci anni.

Copre quasi completamente tutte le strade del paese.

"," 23 settembre 11

",https://www.piste-ciclabili.com/print/2746-borgosatollo
1868,1470, No, Non votato,"
Splendido percorso alternativo per raggiungere S. Caterina da Bormio

"," 13 giugno 09

",https://www.piste-ciclabili.com/print/1470-bormio_-_bormio_2000_-_s._caterina
1869,28, Si, No,"
Ciclabile tra i meleti e le belle donne agli argini dell'Adda. Quasi interamente piana; unica pendenza al 14% di circa 1,5km ad Acquilone valdisotto (causa frana) vicino a Bormio.

Tempo di percorrenza 2,30-3 ore andata, 3-3,5 ore ritorno.

"," 16 settembre 13

",https://www.piste-ciclabili.com/print/28-bormio_-_sondrio
1870,2574, Non votato, No,"
Una delle ""classiche"" strade da fare in Sardegna.
E' poco trafficata anche in estate (al massimo attenzione ai motociclisti). Una volta imboccata non bisogna mai girare.
E' presente una fonte di acqua nella seconda metà del tragitto (quindi verso Alghero).
Unico neo: in caso di sosta non si trova un posto in ombra neanche a pagarlo.
Se ci sono discese al mare sono tutte sterrate

"," 26 agosto 11

",https://www.piste-ciclabili.com/print/2574-bosa_-_alghero
1871,1330, No, Non votato,"
Strada bianca sull'argine di Ticino - raccordo fra altri itinerari segnalati.

","e 09

",https://www.piste-ciclabili.com/print/1330-boschi_-_battella
1872,134, Non votato, Non votato,"
Percorso su sterrato di 1150mt.

Strada aperta al traffico ma poco battuta,piu' che altro residenti.

Da qui si puo' raggiungere il percorso dei ""fontanili""percorrendo la via boscina a nord, prendere la via per besnate a sx fino alla via assisi girare a dx e proseguire fino alla rotonda suoperata la quale si gira a dx.

"," 1 ottobre 07

",https://www.piste-ciclabili.com/print/134-boschina_gallarate
1873,523, No, Non votato,"
Breve percorso da effettuare andata e ritorno, totale 25 km circa.

All'altezza delle ex Colonie Padane di Cremona, si può integrare con il circuito di MTB completamente sterrato da compiere più volte, facile e molto suggestivo, immerso nei pioppeti tipici della sponda cremonese del fiume PO.

Nel tratto delle Canottieri si lambisce la sponda cremonese del fiume Po per circa un chilometro.

All'altezza della Dogana di Cremona c'è una rotatoria che agevola l'inversione di marcia.

"," 22 settembre 11

",https://www.piste-ciclabili.com/print/523-bosco_ex_parmigiano_-_cremona_dogana
1874,531, No, Non votato,"
Itinerario ciclopedonale ad anello, 50% asfalto 50% sterrato, con possibilità di implementare il percorso collegandolo all'itinerario Gerre dè Caprioli - Cremona Dogana, totale 35 Km.

Sul percorso c'è la possibilità di effettuare soste di ristoro, in due trattorie tipiche e storiche del territorio ""El Sales"" ""Al Mento"".

Nella parte sterrata del percorso, vicino alla sponda del fiume Po, vi sono aree attrezzate con: tavoli per pic-nic, attrezzi percorso vita, giochi per bimbi, attracco per imbarcazioni da turismo fluviale, parcheggi per autovetture e furgoni.

"," 16 maggio 08

",https://www.piste-ciclabili.com/print/531-bosco_ex_parmigiano_consorzio_bonifica_dugali_-_brancere_(anello)
1875,5986, No, No,"
Questo tracciato è semplice con misto fra asfalto e sentieri.

Partendo dalla piazza principale, arriviamo fino alla zona industriale (Allogel) dove si imbocca un sentiero di ghiaia. Lo proseguiamo fino alla cascina dove giriamo subito a destra in mezzo ai campi. Attraversiamo un'altra cascina proseguendo fino alla statale.

Dopo circa 1 Km sulla statele raggiungiamo la strada 141 che ci riporta a Brembio per ritornare in Piazza.

","e 17

",https://www.piste-ciclabili.com/print/5986-brembio_-_fra_strada_e_sentieri
1876,690, No, Non votato,"
Il percorso del preesistente sentiero Meda-Montorfano è stato recentemente oggetto di una riqualificazione promossa dalla Provincia di Como nel tratto, lungo circa 12 chilometri, che conduce da Brenna a Montorfano.

Lungo il sentiero, percorribile a piedi in circa 4 ore o in bicicletta in circa 1 ora e mezza, vi sono numerosi punti di interesse naturalistico (essenze arborre, flora spontanea, fauna minore) e storico (la località romana di Capiago Intimiano, Località Castelletto; la necropoli romana scoperta nel 1969; i massi erratici).

"," 5 ottobre 11

",https://www.piste-ciclabili.com/print/690-brenna_-_montorfano
1877,4416, No, No,"
Prime Uscite non faticose

","e 13

",https://www.piste-ciclabili.com/print/4416-brenta_-_laveno_-_brebbia_(anello)
1878,5814, Si, No,"
Si parte dalla Stazione FS di Brescia, si passa per i centri abitati di San Polo, Capodimonte e Montirone. Si termina alla Stazione di Bagnolo Mella nel centro del paese.

","e 16

",https://www.piste-ciclabili.com/print/5814-brescia_-_bagnolo_mella
1879,1970, No, Non votato,"
Ciclabile della Provincia di Brescia, di 44 km nella Bassa pianura da Brescia a Pontevico; indi su secondarie e ciclabile del Nav. Civico di Cremona.

Su strade promiscue quasi prive di traffico (dalla periferia di Brescia) e su strade campestri a fondo naturale, scorrevoli. Ben segnalato fino a Pontevico (indicazioni Cremona).

Alternativa alla Statale 45 bis Gardesana Occidentale.

Maggiori informazioni su city-link.it

"," 11 novembre 12

",https://www.piste-ciclabili.com/print/1970-brescia_-_cremona
1880,2967, Si, No,"
Questo è il primo tratto della Brescia - Firenze, che lo scorso anno (agosto 2010), io ed un amico abbiamo percorso per farci le vacanze in bicicletta.

La strada percorsa è ampiamente ciclabile e fuori dal traffico stradale per buona parte in particolare da Capriano del Colle fino a Pontevico.

Da Rezzato a Capriano la strada è poco trafficata, mentre purtroppo da Pontevico a Cremona abbiamo percorso la strada statale 45bis.
Lungo questo primo tratto, vista la presenza di numerosi borghi e paesi lungo il tracciato è possibile trovare acqua ombra e ristoro per chi ne avesse bisogno.

La strada è ben tenuta, a lunghi tratti sterrata ma compatta, su alcuni argini fluviali in zona offlaga è consigliabile una bici robusta.

Qui nella cartina manca il tratto che arriva a Cremona

"," 18 novembre 12

",https://www.piste-ciclabili.com/print/2967-brescia_-_cremona_(1o_tratto_brescia_-_firenze)
1881,5068, No, No,"
Giro con BDC da Brescia verso la Bassa passando per Bagnolo e Leno si arriva a Isorella e quindi si torna da Calvisano e Castenedolo.

"," 8 maggio 14

",https://www.piste-ciclabili.com/print/5068-brescia_-_isorella_(anello)
1882,176, No, Non votato,"
Da Brescia a Paratico (Lago d'Iseo) attraverso Cellatica, Gussago, Rodengo Saiano (Abbazia), Paderno Franciacorta, Passirano, Provaglio (Torbiere), Iseo.

"," 25 settembre 11

",https://www.piste-ciclabili.com/print/176-brescia_-_paratico
1883,4958, No, No,"
Giro da Brescia a Mantova passando dalla suggestiva ciclabile Peschiera-Mantova a ridosso del Mincio. Difficoltà legata alla sola lunghezza e al fatto che, se non si prendono ciclabili dedicate come la Brescia-Desenzano, bisogna fare tratti di strada normale (ad es. Lonato, Sirmione ecc.).

Il percorso è di quasi 90 km, dato che per passare da Peschiera si percorrono due 'cateti' di triangolo immaginario. Altrimenti si potrebbe percorrere la classica Brescia-Castiglione-Goito-Mantova ('ipotenusa') lunga un terzo in meno (c.a. 65 km), ma ovviamente meno suggestiva.

Per il resto bellissimo itinerario, soprattutto quando si raggiunge Peschiera dove inizia la famosa ciclabile che sul Mincio porta direttamente a Mantova (ricca di suggestioni e da ammirare, soprattutto per una tappa a Borghetto di Valgeggio s/M o per i numerosi avvistamenti ornitologici).

Arrivo in pieno centro, con possibilità di visitare lo spettacolare Palazzo Tè.

"," 5 marzo 14

",https://www.piste-ciclabili.com/print/4958-brescia_-_peschiera_-_mantova
1884,5039, No, No,"
Giretto da Brescia fino alla bassa Valtrompia: si sale sulla Triumplina e si arriva a Ponte Zanano, superando Concesio.

Quindi si imbocca la strada per Polaveno, ma alla diramazione che potrebbe portare verso Iseo (altro bellissimo giro), si gira a sinistra per passare da Polaveno e scendere da Brione. Quindi discesa a freni buoni verso Gussago e rientro in città passando da Cellatica.

Circuito fatto in bici da strada ma fattibilissimo anche con MTB (scegliendo a qt punto la ciclovia della Valtrompia che segue il corso del fiume Mella).


","e 14

",https://www.piste-ciclabili.com/print/5039-brescia_-_polaveno_-_brione_(anello)
1885,4950, No, No,"
Giro del centro di Brescia passando da Maddalena (fino al 3° tornante, Tomba del Cane) poi discesa in viale Venezia, quindi ritorno in centro e risalita del Castello (da via S. Faustino).

Infine defaticamento e rientro.

"," 23 febbraio 14

",https://www.piste-ciclabili.com/print/4950-brescia_in_saliscendi
1886,4954, Si, No,"
Anello da zona Poliambulanza, salita Pusterla, Campo Marte, via Tirandi fino a via Stretta. Discesa da Collebeato sulla ciclabile del Mella, poi deviazione da q.re Abba vs parco delle Colline, Infine rientro via Milano, Pallata e centro, con ritorno da via Cremona e via Rep.Argentina.

"," 27 febbraio 14

",https://www.piste-ciclabili.com/print/4954-brescia-collebeato-parco_colline
1887,5049, No, No,"
Brescia. Dopo una salitella da P.za Tito Speri in Castello per scaldarsi (ovviamente evitabile), imbocco della ciclabile del Mella da via Volturno e quindi tutta arginale fino a Fenili Belasi e ritorno da Capriano e Monte Netto; quindi strada da Flero e ritorno a Brescia.

Rigorosamente in MTB perché segue sterrati e arginali fangose ed erbose.

","e 14

",https://www.piste-ciclabili.com/print/5049-brescia:_arginale_del_mella_(anello)
1888,5065, No, No,"
Salita sul monte Picastello che sovrasta Brescia e fa parte del bellissimo Parco delle Colline della città lombarda: dopo una sgambata su e giù dal Castello, arrivo in zona q.re Abba e salita imboccando la strada che conduce alle tre trattorie della valle.

Superato il Ristorante Picastel si apre una strada sterrata piena di sassi taglienti cui si presta molta attenzione per guadagnare il crinale che domina la città da Nord-ovest. Quindi discesa in un sentiero fino a Collebeato, risalita fino allimbocco della ciclabile del Mella e ritorno verso il centro passando nel sottopasso di S.Bartolomeo, che immette alla zona di via Veneto-Campo Marte.

Assolutamente con MTB, meglio se half o full-suspended, facendo attenzione ad alcuni passaggi di salita (pietre taglienti sul sentiero) e discesa (pericolosa, da fare semmai in alcuni casi scendendo bici alla mano, senza sentirsi a tutti i costi campioni di down-hill).

Eccezionale per la bellezza e la particolarità, a due passi dal centro.

"," 6 maggio 14

",https://www.piste-ciclabili.com/print/5065-brescia:_monte_picastel
1889,4948, Si, No,"
Partendo da zona Poliambulanza fino a Mompiano, Collebeato e quindi ritorno sul Mella

"," 19 febbraio 14

",https://www.piste-ciclabili.com/print/4948-brescia:_poliambulanza_-_mompiano_-_collebeato_(anello)
1890,2788, No, Si,"
Sempre in voga tra i ciclisti bresciani, la salita del Monte Maddalena.

Cimentandovi in questa splendida ascesa, troverete sicuramente altri ciclisti, molti in MTB e qualche bici da strada.

Tutta la salita è perfettamente asfaltata, godrete di una splendida vista sulla città.

Allora cosa aspettate ? piedi in staffa e su sulla Maddalena.
Brescia, dal parcheggio di Piazzale Arnaldo, zona viale Venezia (metri 120 s.l.m.) al monte Maddalena (metri 844 s.l.m.).

"," 24 agosto 11

",https://www.piste-ciclabili.com/print/2788-brescia:_salita_del_monte_maddalena
1891,1436, No, Non votato,"
Breve tratto ciclabile che parte dall'incrocio di via Milano e porta al ponte di via Oberdan, da dove si può proseguire sulla ciclabile, già censita sul sito ""Ponte Zanaro - Brescia""

"," 8 maggio 11

",https://www.piste-ciclabili.com/print/1436-brescia:_via_milano_-_ponte_di_via_oberdan
