,_id,bambini,pattinatori,descrizione,ultimo_aggiornam,link_imm_percorso
3926,1194, No, Si,"
Breve pista ciclabile interamente asfaltata da Minerbe a San Zenone e da Bevilacqua cimitero a Bevilacqua centro (da San Zenone a Bevilacqua cimitero su strada aperta alle auto, ma poco trafficata)

"," 24 febbraio 09

",https://www.piste-ciclabili.com/print/1194-minerbe_-_bevilacqua
3927,3368, No, No,"
Da Mira si pedala lungo argini sterrati e stradine di campagna per visitare Piove di Sacco, la Saccisica e i suoi casoni.

Si può terminare a Piove e rientrare in treno.

treno+bici

"," 29 luglio 14

",https://www.piste-ciclabili.com/print/3368-mira_-_piove_di_sacco
3928,156, Si, Non votato,"
Il percorso si svolge quasi tutti lungo lo ""scolo Tergolino"" ci sono alcuni attraversamenti stradali dove fare un po' di attenzione e l'ultimo tratto è su strade asfaltate anche a causa di un interruzione lungo l'argine per lavori di consolidamento (Maggio 2009)

"," 8 ottobre 07

",https://www.piste-ciclabili.com/print/156-mira_vecchia_-_str%EF%BF%BD_(villa_pisani)
3929,4920, No, No,"
Percorso lungo gli argini del Muson vecchio (da Mirano a Loreggia attraverso Noale), del Muson dei Sassi (da Camposanpiero a Campodarsego), del Tergola (fino a Stra), del Serraglio (da Stra a Mira attraverso Dolo) e del Taglio (da Mira a Mirano).

Fondo molto fangoso nel tratto del Muson vecchio e poi sterrato negli altri tratti!

Molto bello :-)

"," 12 gennaio 14

",https://www.piste-ciclabili.com/print/4920-mirano_-_camposampiero_-_stra_(anello)
3930,3157, Non votato, No,"
La strada Desman è relativamente trafficata, ma è la più breve.

Se si vuole allungare si può passare lungo via Motte e Muson Vecchio a Stigliano, quindi per Zeminiana e tirando dritto per via Pelosa.

Sono tutte con auto, non esiste una pista ciclabile in questa zona se non a tratti ai bordi della strada tra San Dono, Massanzago e Camposampiero.

E' molto bello invece e rilassante la ciclabile del Muson dei sassi. Mi raccomando mantenersi sempre sull'argine dx guardando verso nord, onde evitare spiacevoli giri a vuoto come ho fatto io.


"," 20 settembre 11

",https://www.piste-ciclabili.com/print/3157-mirano_-_castelfranco_via_desman
3931,1447, Si, No,"
Pista ciclabile sull'argine del canale Taglio

"," 20 settembre 11

",https://www.piste-ciclabili.com/print/1447-mirano_-_mira
3932,3973, Si, No,"
Gradevole pedalata su strade di campagna, piste ciclabili e strade ordinarie. Tra Salzano e Noale il percorso è parzialmente indicato con cartelli, talvolta poco visibili o divelti.

Si può unire agli itinerari del Parco dei Laghetti di Maerne

"," 31 agosto 12

",https://www.piste-ciclabili.com/print/3973-mirano_-_noale
3933,5241, Si, No,"
Percorso Marghera Mirano , con piste ciclabili e strade con poche auto

"," 11 settembre 14

",https://www.piste-ciclabili.com/print/5241-mirano_-_oriago_-_marghera
3934,1657, Si, Si,"
Pista ciclabile da Mirano a Ballò passando per Scaltenigo

"," 27 agosto 09

",https://www.piste-ciclabili.com/print/1657-mirano_-_scaltenigo_-_ball%EF%BF%BD
3935,1645, Non votato, Non votato,"
Percorso un po' articolato da Mirano (per quanto possibile su pista ciclabile) per poi passare all' argine del Muson con non pochi problemi per erba alta e via via fino al Castello di Stigliano.

"," 26 agosto 09

","https://www.piste-ciclabili.com/print/1645-mirano_-_stigliano,_lungo_il_muson"
3936,1445, Si, Non votato,"
Pista ciclabile sull'argine dei canali Taglio e Serraglio

"," 31 maggio 09

",https://www.piste-ciclabili.com/print/1445-mirano_-_stra
3937,2843, Si, Non votato,"
Da Modena a Ferrara sulle antiche rotte fluviali degli Estensi

"," 19 maggio 11

",https://www.piste-ciclabili.com/print/2843-modena_-_ferrara
3938,3668, Si, No,"
Percorso circolare seguendo parte del corso del fiume Dese, tra roggie, Mulini, Ròste e parchi.

itinerario circolare con partenza e arrivo a Mogliano per tutti, anche i più piccini, su sentieri e ciclabili, con solo una minima parte su viabilità locale a traffico zero.

Vi sono numerose fontane e aree adatte a picnic.

Buona pedalata

","e 12

","https://www.piste-ciclabili.com/print/3668-molini,_rogge,_roste_e_parchi_-_giro_sul_dese"
3939,5526, No, No,"
Circuito di 22,25 km, percorribile tranquillamente in 1:00h.

Due salite medie. Paesaggio bellissimo nella stagione primaverile. Punti di ristoro. Asfalto, ma spesso sconnesso. Percorsa in MTB.

"," 31 maggio 15

",https://www.piste-ciclabili.com/print/5526-monselice_-_arqu%EF%BF%BD_-_baone_-_este
3940,5534, No, No,"
Semplice. 16km in campania.

Asfaltato.

"," 7 giugno 15

",https://www.piste-ciclabili.com/print/5534-monselice_-_arqu%EF%BF%BD_-_marendole
3941,5528, No, No,"
Primo tratto lungo l'argine sterrato. Ritorno Asfalto. Tranquillo nell'andata. Attenzione all'ultimo tratto di ritorno, le macchine vanno a velocità sostenuta.

Una sola salita impegnativa dopo il secondo lago sulla destra.

"," 2 giugno 15

",https://www.piste-ciclabili.com/print/5528-monselice_-_este_-_monselice
3942,1090, No, Non votato,"
Si parte dal centro di Montagnana, che consiglio di visitare oltre che per lo straordinario complesso fortificato, per il tessuto urbano, fatto di vie e di edifici sorti in periodo rinascimentale e, in parte, durante la ripresa economica del XIX sec.

Sulla grande piazza centrale, si protende il Duomo (1431-1502), dalle imponenti forme tardo-gotiche con aggiunte rinascimentali.

Dopo la visita al beel centro medioevale, si prosegue poi su via Matteotti e poi fuori dalle mura su via alberi, sino all'incrocio con via lago zorzi.

Qui siva verso Borgo San Marco, via agusparo e poi via arzarin passando in centro al borgo; si prosegue su via monastero sino all'incrocio con via luppia alberi.

Siamo nelle vicinanze di Bevilacqua, andiamo verso il centro e sulla nostra sinistra prendiamo l'argine del fiume fratta via molinello.

Si prosegue sino a San Salvaro sede di un bellissimo Monastero Camandolese, qe ui si prende via Cavallona sino ad incrociare via marabia, sempre stando sull'argine del fiume.

Arrivati ad un ponte incrociamo via Stradona, scendiamo per circa 500 metri verso Merlara e prendiamo via argine vecchio, passando per il centro di Minotte sino a via Torino, poi via Ferrarina, poi via Mori, via Sabbionara incrociando via stentarole borghesani a destra per via serraglia e via molini sino al centro di Casale di Scodosia.

Poi a destra verso via nogarole, via argine poi via pegorina verso via guenizzo sino ad incrociare via belfiore e siamo tornati nelle vicinanze di Montagnan, da via belfiore sino a via Sant'Antonio e poi verso la circonvallazione di Montagnana.

Qui quando vediamo le mura dovremmo scorgere una piccola porta che ci porterà all'interno della cinta muraria.

Buon divertimento

"," 4 giugno 11

",https://www.piste-ciclabili.com/print/1090-montagnana_-_bevilacqua_-_san_salvaro_-_merlara_-_casale_di_scodosia
3943,4066, Non votato, Si,"
Un percorso che collega Montagnana(PD) e Mantova attraverso strade secondarie nelle valli padovane veronesi e Mantovane

"," 7 novembre 12

",https://www.piste-ciclabili.com/print/4066-montagnana_-_mantova
3944,5507, Si, No,"
Itinerario che collega Montagnana a Verona lungo strade di campagne con poco traffico, e lungo la ciclabile dell'Adige da Albaredo

"," 24 maggio 15

",https://www.piste-ciclabili.com/print/5507-montagnana_-_verona_via_albaredo
3945,5571, No, No,"
Partenza dalla sommita del monte baldo dove si arriva con la funivia da malcesine, dopo una discesa che da 1800mt ci porta a 1000mt si risale a circa 1400mt per passare dalla parte del lago di garda.


"," 20 luglio 15

",https://www.piste-ciclabili.com/print/5571-monte_baldo:_disce
3946,5282, No, No,"
Chi passa sulla Forcella Cibiana non può non raggiungere la cima del Monte Rite, sede del Museo delle Nuvole e del Rifugio Dolomites. Circa 7 km di strada sterrata che sale dai 1530 mt slm del passo ai 2180 della cima.
Dalla vetta il panorama, a 360 gradi, è grandioso!

In coincidenza con l'apertura del museo è in funzione un pulmino navetta che va su e giù, quindi ATTENZIONE la strada è stretta!

"," 10 ottobre 14

",https://www.piste-ciclabili.com/print/5282-monte_rite
3947,4125, No, No,"
Percorso ad anello che dalla pianura permette la porzione più orientale dei Colli Asolani.

Dalle Piscine Comunali di Montebelluna (ampia possibilità di parcheggio) si attraversano su strade secondarie i comuni di Caerano San Marco e Maser.

Si sale quindi sul Col Mostaccin, l'unico tratto impegnativo del percorso, dove ci si immerge nella natura quasi intatta dei Colli Asolani.
Una sosta nello spiazzo della Forcella e poi giù a capofitto lungo la discesa che in pochi minuti porta alla valle di Monfumo, tra colli silenziosi e casolari perfettamente ristrutturati.

Il collegamento con il Bosco del Fagarè si effettua prendendo Via Balbi, dalla quale è possibile accedere con una breve deviazione all'antica Miniera di Lignite.
Il rientro sfrutta alcuni tratti di pista ciclabile recentemente realizzata, fino all'abitato di Montebelluna.

Anello mediamente impegnativo, ideale per un'uscita nel periodo primaverile e spettacolare in autunno, quando le foschie rendono magici i panorami sui Colli Asolani.

"," 29 dicembre 12

",https://www.piste-ciclabili.com/print/4125-montebelluna_-_col_mostaccin_-_fagar%EF%BF%BD_(anello)
3948,3203, Si, No,"
Sviluppo m 6.300, dislivello nullo.

Veloce collegamento tra i Comuni di Monteforte d'Alpone (VR) e Gambellara (VI) per strade a bassa traffico veicoare.

Tratto pianeggiante attraverso i vigneti.

A Monteforte collegamento con ciclabile su torrente Alpone

"," 15 agosto 11

",https://www.piste-ciclabili.com/print/3203-monteforte_-_gambellara_via_sarmazza
3949,3206, Si, No,"
Sviluppo m 1900. Dislivello nullo. Vari saliscendi per consentire il superamento di ponti e sottopassi.

Percorso alternativo che unisce i due paesi e permette di superare facilmente due corsi d'acqua e l'autostrada.

Dal ponte di Monteforte si prosegue in direzione sud, dopo circa 200 mt inizia una ampia strada a fondo sterrato che supera la strada provinciale a l'autostrada.

Terminata la progressiva discesa, due ponti ci portanodirettamente sulla strada regionale VR-VI e allo svincolo delle ""Quattro Strade"" per San Bonifacio (Attenzione traffico elevato)

"," 16 agosto 11

",https://www.piste-ciclabili.com/print/3206-monteforte_-_san_bonifacio
3950,3272, No, No,"
Sviluppo m 5400 . Dislivello falsopiano.

Collegamento tra Costalunga via Dian e Montecchia attraverso la strada detta della ""campagnola"" a fondo naturale che costeggia il torrente Alpone

"," 22 agosto 11

",https://www.piste-ciclabili.com/print/3272-monteforte_costalunga_-_montecchia
3951,3175, Si, No,"
Collegamento ciclopedonale tra il Capoluogo di Monteforte e le sue frazioni, che segue l'argine del torrente Alpone e un suo affluente Rio delle Carbonare
Su facile percorso senza apprezzabile dislivello, su fondo di ghiaino battuto e stabilizzato

"," 10 agosto 11

",https://www.piste-ciclabili.com/print/3175-monteforte_d%27alpone_-_brognoligo_costalunga
3952,4568, Si, No,"
Breve collegamento tra la ciclabile dell'Alpone e il paese bypassando il parco comunale

"," 7 luglio 13

",https://www.piste-ciclabili.com/print/4568-monteforte_d%27alpone:_collegamento_ciclabile
3953,3208, Si, No,"
Sviluppo m 400. Dislivello m 10.
Zona 30

Non si tratta di un percorso ciclabile nel senso comune ma di una normale strada, la via principale di Monteforte d'Alpone che però è esclusa dal passaggio di veicoli pesanti ed autobus. Vige il limite dei 30 km/h.

"," 16 agosto 11

",https://www.piste-ciclabili.com/print/3208-monteforte_via_dante
3954,3197, Si, No,"
Collegamento di circa 250m tra la ciclabile dell'Alpone Monteforte-Brognoligo e via Roma.

In percorso sfrutta il sentiero a fondo naturale sull'argine del torrente.

Una passerella in legno permette di raggiungere il parco comunale e la ciclabile.

Attenzione: non dispone di parapetti di protezione

"," 15 agosto 11

",https://www.piste-ciclabili.com/print/3197-monteforte:_collegamento_via_roma_-_ciclabile_alpone
3955,3242, Si, Si,"
Sviluppo m 100. Dislivello nullo.

Breve e veloce collegamento Ciclo pedonale tra viale Europa e Q.re Zoppega.

Nonostante la sua brevità, evita di fare un lungo itinerario per pedoni e ciclisti.

"," 19 agosto 11

",https://www.piste-ciclabili.com/print/3242-monteforte:_collegamento_viale_europa
3956,3267, No, No,"
Sviluppo m 1400. Dislivello nullo.

Naturale prosecuzione della ciclacile Monteforte-Brognoligo lungo l'argine sinistro del Rio delle Carbonare.

"," 22 agosto 11

",https://www.piste-ciclabili.com/print/3267-monteforte:_rio_carbonare
3957,3243, Si, Si,"
Sviluppo m 650. Dislivello nullo.

Collegamento ciclo pedonale delimitato e protetto da paletti collegano in sicurezza il paese con quartiere Ferroli e cimitero, attraverso la trafficata via Cappuccini.



"," 19 agosto 11

",https://www.piste-ciclabili.com/print/3243-monteforte:_via_cappuccini
3958,3268, Si, No,"
Sviluppo m 1800. Dislivello m 40.

facile e divertente itinerario in graduale salita attraverso i vigneti nel cuore del Soave DOC.

possibile alternativa o continuazione del percorso su argine Rio Carbonare

"," 22 agosto 11

",https://www.piste-ciclabili.com/print/3268-monteforte:_via_sambuco
3959,3306, No, No,"
Itinerario dal Montello a Bassano, superando Forcella Mostacin e i Colli Asolani.
Questa è solo una delle possibilità che questo bel territorio offre.

treno+bici

"," 21 settembre 14

",https://www.piste-ciclabili.com/print/3306-montello_-_asolo_-_bassano
3960,4852, Si, No,"
Facile, breve, per tutti. Per iniziare a scoprire i paesaggi nascosti del Montello.

"," 3 novembre 13

",https://www.piste-ciclabili.com/print/4852-montello_-_presa_ii_da_nord
3961,4855, No, No,"
Un'altra bella ""presa"".

"," 3 novembre 13

",https://www.piste-ciclabili.com/print/4855-montello_-_presa_iv_da_nord
3962,4854, No, No,"
Metà asfaltata metà sterrata.

"," 3 novembre 13

",https://www.piste-ciclabili.com/print/4854-montello_-_presa_iv_da_sud
3963,4891, No, No,"
Una ""presa"" bellissima nel cuore del Montello (più panoramica in discesa).

"," 8 dicembre 13

",https://www.piste-ciclabili.com/print/4891-montello_-_presa_v_da_nord
3964,4824, No, No,"
La salita dei Mondiali...
Breve ma tosta.

Poco prima merita una visita il Cimitero Britannico della Prima Guerra Mondiale.

"," 3 novembre 13

",https://www.piste-ciclabili.com/print/4824-montello_-_presa_v_da_sud
3965,4864, No, No,"
Un'altra bella e facile salita sul Montello, palestra del ciclista...

"," 12 novembre 13

",https://www.piste-ciclabili.com/print/4864-montello_-_presa_viii_da_nord
3966,4945, No, No,"
Una fra le più difficili salite del Montello.

Il primo km è il più duro, poi va meglio.

"," 17 febbraio 14

",https://www.piste-ciclabili.com/print/4945-montello_-_presa_x_da_sud
